TipoFamilia,Sucursal,Descripción_Canal,AÑO,MES,Nombre_Empl,Apellido_Empl,TotalVentas
IMPRESIÓN,Rosario2,Presencial,2019,11,Carmen,Arango,1016.0
IMPRESIÓN,Vicente Lopez,Telefónica,2019,11,Sofia,Cano,1014.0
BASES,MDQ2,OnLine,2019,11,Camila,Girando,1010.0
ESTUCHERIA,San Justo,Telefónica,2019,11,Barbara,Henao,1004.0
ESTUCHERIA,San Justo,OnLine,2019,11,Leonardo,Vasquez,1004.0
IMPRESIÓN,Rosario1,OnLine,2019,11,Sara,Palacio,997.0
IMPRESIÓN,Cerro de las Rosas,OnLine,2019,11,Hilda,Betancurt,996.0
GABINETES,Córdoba Quiroz,Presencial,2019,11,Carlos,Jimenez,972.84
GABINETES,Córdoba Quiroz,Telefónica,2019,11,Lina,Mendez,972.84
LIMPIEZA,Velez,OnLine,2019,11,Luis,Hoyos,972.0
LIMPIEZA,Velez,OnLine,2019,11,Tomas,Arias,972.0
IMPRESIÓN,San Isidro,Telefónica,2019,11,Alberto,Lopez,966.0
IMPRESIÓN,San Isidro,OnLine,2019,11,Daniel,Castrillón,966.0
LIMPIEZA,Moron,OnLine,2019,11,Gloria,Tamayo,963.0
BASES,San Isidro,Presencial,2019,11,Alberto,Lopez,962.0
BASES,Mendoza2,OnLine,2019,11,Camila,Hoyos,962.0
IMPRESIÓN,Alberdi,Telefónica,2019,11,Estefania,Muñoz,958.0
ESTUCHERIA,Caballito,Telefónica,2019,11,Hilda,Rodriguez,953.0
ESTUCHERIA,Deposito,Presencial,2019,11,Jose,Cano,953.0
INFORMATICA,Cabildo,Telefónica,2019,11,Sergio,Posada,916.08
INFORMATICA,Cabildo,Telefónica,2019,11,Isabella,Marquez,916.08
IMPRESIÓN,Flores,Telefónica,2019,11,Mariana,Gomez,912.0
IMPRESIÓN,Caseros,OnLine,2019,11,Eliana,Ramirez,912.0
IMPRESIÓN,Caseros,Telefónica,2019,11,Estefania,Villegas,912.0
IMPRESIÓN,Caseros,Telefónica,2019,11,David,Lemus,912.0
IMPRESIÓN,Flores,Telefónica,2019,11,Gabriel,Rodas,912.0
IMPRESIÓN,Flores,OnLine,2019,11,Adriana,Hoyos,912.0
IMPRESIÓN,Mendoza2,OnLine,2019,11,Susana,Suarez,908.0
GABINETES,Mendoza1,OnLine,2019,11,Juliana,Toro,904.42
AUDIO,Moron,Presencial,2019,11,Brenda,Aguirre,897.38
AUDIO,Moron,Presencial,2019,11,Lucero,Diaz,897.38
AUDIO,Moron,OnLine,2019,11,Daniel,Ospina,897.38
IMPRESIÓN,Moron,Telefónica,2019,11,Daniel,Ospina,884.0
IMPRESIÓN,Vicente Lopez,OnLine,2019,11,Sofia,Cano,876.0
IMPRESIÓN,Bariloche,Telefónica,2019,11,Gabriel,Osorio,876.0
IMPRESIÓN,Rosario1,OnLine,2019,11,José,Vallejo,874.0
IMPRESIÓN,Alberdi,Presencial,2019,11,Eliana,Sanchez,874.0
IMPRESIÓN,Alberdi,OnLine,2019,11,Estefania,Muñoz,874.0
IMPRESIÓN,Caballito,Telefónica,2019,11,Hilda,Rodriguez,870.0
IMPRESIÓN,Caballito,OnLine,2019,11,Gonzalo,Betancur,870.0
GRABACION,Moron,OnLine,2019,11,Andrea,Carmona,869.5
IMPRESIÓN,Moron,Presencial,2019,11,Daniel,Ospina,844.0
INFORMATICA,Caseros,OnLine,2019,11,Guillermo,Fernandez,843.92
LIMPIEZA,Flores,OnLine,2019,11,Miguel,Suarez,837.0
LIMPIEZA,Flores,OnLine,2019,11,Mauricio,Arango,837.0
LIMPIEZA,Flores,OnLine,2019,11,Gabriel,Rodas,837.0
IMPRESIÓN,Córdoba Centro,OnLine,2019,11,Elena,Arroyave,828.0
IMPRESIÓN,Córdoba Centro,Telefónica,2019,11,Andrés,Vergara,828.0
IMPRESIÓN,Mendoza1,Telefónica,2019,11,Alicia,Castrillón,826.0
IMPRESIÓN,Cerro de las Rosas,Presencial,2019,11,Hilda,Betancurt,826.0
IMPRESIÓN,Córdoba Centro,OnLine,2019,11,Miguel,Duque,826.0
IMPRESIÓN,Cerro de las Rosas,Presencial,2019,11,Victoria,Marquez,826.0
IMPRESIÓN,Cerro de las Rosas,Presencial,2019,11,Evelyn,Palacio,826.0
IMPRESIÓN,Cerro de las Rosas,OnLine,2019,11,Pamela,Rodriguez,826.0
AUDIO,Palermo 2,OnLine,2019,11,Luisa,Granda,823.24
AUDIO,Caseros,OnLine,2019,11,Daniela,Franco,819.06
AUDIO,Corrientes,Telefónica,2019,11,Andrés,Peláez,818.84
GRABACION,Caballito,Telefónica,2019,11,Pablo,Rojas,774.0
GRABACION,Caballito,Telefónica,2019,11,Raquel,Medina,774.0
GRABACION,Lanus,OnLine,2019,11,Marisa,Villegas,755.92
GRABACION,Lanus,Telefónica,2019,11,Karina,Berrio,755.92
GRABACION,Cerro de las Rosas,OnLine,2019,11,Hilda,Betancurt,753.28
GRABACION,Cerro de las Rosas,OnLine,2019,11,Victoria,Marquez,753.28
GRABACION,Cerro de las Rosas,OnLine,2019,11,Evelyn,Palacio,753.28
GRABACION,Cerro de las Rosas,OnLine,2019,11,Pablo,Molina,753.28
GRABACION,Cerro de las Rosas,Presencial,2019,11,Isabella,Medina,753.28
IMPRESIÓN,Lanus,Telefónica,2019,11,Gustavo,Cortes,748.0
IMPRESIÓN,Lanus,Presencial,2019,11,Marisa,Villegas,748.0
IMPRESIÓN,Bariloche,OnLine,2019,11,Gabriel,Osorio,748.0
GRABACION,Caballito,Presencial,2019,11,Hilda,Rodriguez,739.64
GRABACION,Palermo 1,Telefónica,2019,11,Sebastian,Carmona,739.64
GRABACION,Caballito,OnLine,2019,11,Pablo,Rojas,739.64
GRABACION,Palermo 1,OnLine,2019,11,José,Mendez,739.64
VARIOS,Caseros,OnLine,2019,11,Guillermo,Fernandez,735.0
IMPRESIÓN,Velez,OnLine,2019,11,Santiago,Peppe,716.0
IMPRESIÓN,Velez,Telefónica,2019,11,Antonio,Zerra,716.0
IMPRESIÓN,Velez,Presencial,2019,11,Luis,Hoyos,708.0
IMPRESIÓN,Velez,OnLine,2019,11,Antonio,Zerra,708.0
IMPRESIÓN,Velez,Presencial,2019,11,David,Gracía,708.0
AUDIO,Corrientes,Telefónica,2019,11,Gustavo,Mendez,706.64
GABINETES,Moron,OnLine,2019,11,Gloria,Tamayo,653.62
GABINETES,Moron,OnLine,2019,11,Andrea,Carmona,653.62
GABINETES,Moron,Telefónica,2019,11,Alberto,Peláez,653.62
LIMPIEZA,Velez,Telefónica,2019,11,José,Suarez,648.0
VARIOS,Alberdi,OnLine,2019,11,Estefania,Muñoz,648.0
LIMPIEZA,Velez,OnLine,2019,11,Francisco,Osorio,648.0
VARIOS,Caballito,OnLine,2019,11,Victoria,Hincapie,645.0
VARIOS,Bariloche,Telefónica,2019,11,Mariana,Ruiz,645.0
LIMPIEZA,Moron,Presencial,2019,11,Brenda,Aguirre,642.0
LIMPIEZA,Moron,Presencial,2019,11,Andrea,Carmona,642.0
LIMPIEZA,Moron,OnLine,2019,11,Daniel,Ospina,642.0
INFORMATICA,Flores,OnLine,2019,11,Miguel,Suarez,610.72
INFORMATICA,Cabildo,Telefónica,2019,11,Camilo,Berrio,610.72
BASES,Almagro,OnLine,2019,11,Lina,Villamizar,610.0
VARIOS,Castelar,OnLine,2019,11,Lisa,Guerra,597.0
BASES,Castelar,OnLine,2019,11,Sofia,Marulanda,587.0
IMPRESIÓN,Alberdi,Presencial,2019,11,Evelyn,Diaz,579.0
IMPRESIÓN,Cabildo,Telefónica,2019,11,Jorge,Zea,562.0
IMPRESIÓN,Cabildo,Telefónica,2019,11,Luis,Melano,562.0
IMPRESIÓN,Cabildo,Telefónica,2019,11,Jeronimo,Burgos,562.0
IMPRESIÓN,Cabildo,Telefónica,2019,11,Mariana,Diaz,562.0
IMPRESIÓN,Cabildo,Telefónica,2019,11,Virginia,Saldarriaga,562.0
IMPRESIÓN,Cabildo,OnLine,2019,11,Estefania,Villegas,562.0
IMPRESIÓN,Cabildo,OnLine,2019,11,David,Lemus,562.0
IMPRESIÓN,Cabildo,OnLine,2019,11,Antonio,Merizalde,562.0
IMPRESIÓN,Cabildo,Telefónica,2019,11,Federico,Arroyave,562.0
IMPRESIÓN,Lanus,OnLine,2019,11,Samuel,Franco,560.0
IMPRESIÓN,Rosario1,Presencial,2019,11,Sandra,Marulanda,560.0
IMPRESIÓN,Rosario1,OnLine,2019,11,Evelyn,Palacio,560.0
IMPRESIÓN,Flores,Presencial,2019,11,Miguel,Suarez,560.0
IMPRESIÓN,Palermo 1,OnLine,2019,11,Oscar,Cifuentes,560.0
IMPRESIÓN,Avellaneda,Telefónica,2019,11,Lina,Merizalde,560.0
IMPRESIÓN,Rosario1,OnLine,2019,11,Victoria,Marquez,560.0
LIMPIEZA,Flores,OnLine,2019,11,Jacobo,Bustos,558.0
LIMPIEZA,Flores,OnLine,2019,11,Carlos,Posada,558.0
GABINETES,Avellaneda,OnLine,2019,11,Santiago,Idarraga,554.18
GABINETES,Avellaneda,OnLine,2019,11,Carlos,Restrepo,554.18
GABINETES,Avellaneda,Telefónica,2019,11,Monica,Santana,554.18
BASES,Almagro,OnLine,2019,11,Julieth,Osorio,542.0
GRABACION,San Justo,OnLine,2019,11,Juliana,Castrillón,538.0
GRABACION,San Justo,Telefónica,2019,11,Stepania,Zapata,538.0
GRABACION,San Justo,Telefónica,2019,11,Barbara,Henao,538.0
INFORMATICA,La Plata,OnLine,2019,11,Diana,Peláez,516.56
IMPRESIÓN,MDQ2,OnLine,2019,11,Camila,Girando,515.0
IMPRESIÓN,Caballito,Presencial,2019,11,Pablo,Rojas,515.0
IMPRESIÓN,Corrientes,OnLine,2019,11,Andrés,Peláez,515.0
IMPRESIÓN,Palermo 2,Presencial,2019,11,Julian,Duque,515.0
BASES,Alberdi,OnLine,2019,11,Evelyn,Diaz,512.0
IMPRESIÓN,Rosario2,OnLine,2019,11,Sofia,Acevedo,508.0
IMPRESIÓN,Rosario2,OnLine,2019,11,Alberto,Arango,508.0
BASES,MDQ2,OnLine,2019,11,Gabriel,Rodríguez,505.0
BASES,Cabildo,Telefónica,2019,11,Antonio,Merizalde,505.0
IMPRESIÓN,Cerro de las Rosas,OnLine,2019,11,Isabella,Medina,498.0
VARIOS,Caseros,Presencial,2019,11,Jose,Carmona,490.0
GABINETES,Córdoba Quiroz,Presencial,2019,11,Julieta,Rico,486.42
GABINETES,Córdoba Quiroz,Presencial,2019,11,Juan,Rodas,486.42
LIMPIEZA,La Plata,Telefónica,2019,11,Leonardo,Uribe,468.0
VARIOS,Palermo 1,OnLine,2019,11,Elena,Perez,468.0
VARIOS,Alberdi,OnLine,2019,11,Evelyn,Diaz,458.0
IMPRESIÓN,Caseros,OnLine,2019,11,Guillermo,Fernandez,456.0
ESTUCHERIA,Palermo 2,OnLine,2019,11,Amalia,Vergara,456.0
IMPRESIÓN,Moron,OnLine,2019,11,Brenda,Aguirre,442.0
IMPRESIÓN,Moron,OnLine,2019,11,Gloria,Tamayo,442.0
INFORMATICA,MDQ2,OnLine,2019,11,Camila,Girando,436.04
IMPRESIÓN,MDQ1,OnLine,2019,11,Mauricio,Jaramillo,435.0
VARIOS,Bariloche,OnLine,2019,11,Jacobo,Higuita,430.0
VARIOS,Bariloche,Presencial,2019,11,Gabriel,Osorio,430.0
IMPRESIÓN,Moron,Presencial,2019,11,Andrea,Carmona,422.0
INFORMATICA,Caseros,OnLine,2019,11,Daniela,Franco,421.96
IMPRESIÓN,Córdoba Centro,OnLine,2019,11,Julian,Lema,414.0
IMPRESIÓN,Córdoba Centro,Telefónica,2019,11,Jessica,Peláez,414.0
IMPRESIÓN,Mendoza1,OnLine,2019,11,Carolina,Muñoz,413.0
IMPRESIÓN,Mendoza1,OnLine,2019,11,Dinora,Henao,413.0
IMPRESIÓN,Mendoza1,OnLine,2019,11,Raquel,Uribe,413.0
IMPRESIÓN,Mendoza2,OnLine,2019,11,Camila,Hoyos,407.0
IMPRESIÓN,Alberdi,Telefónica,2019,11,Evelyn,Diaz,398.0
VARIOS,Castelar,Telefónica,2019,11,Alexandra,Guerrero,398.0
VARIOS,Castelar,Telefónica,2019,11,Cristina,Cock,398.0
VARIOS,Castelar,OnLine,2019,11,Jesus,Bermudez,398.0
GRABACION,Lanus,Telefónica,2019,11,Andrés,Fernandez,377.96
IMPRESIÓN,Lanus,Telefónica,2019,11,Samuel,Franco,374.0
VARIOS,Cerro de las Rosas,Telefónica,2019,11,Pamela,Rodriguez,369.0
IMPRESIÓN,Velez,Telefónica,2019,11,José,Suarez,358.0
IMPRESIÓN,Velez,OnLine,2019,11,Tomas,Arias,358.0
"",San Justo,OnLine,2019,11,Juliana,Castrillón,356.0
IMPRESIÓN,Velez,Presencial,2019,11,José,Suarez,354.0
AUDIO,Bariloche,OnLine,2019,11,Gabriel,Osorio,353.32
VARIOS,Córdoba Quiroz,OnLine,2019,11,Juan,Rodas,342.0
VARIOS,Córdoba Quiroz,OnLine,2019,11,Julieta,Rico,342.0
LIMPIEZA,Mendoza2,OnLine,2019,11,Tomas,Guerrero,312.0
VARIOS,Palermo 1,OnLine,2019,11,Sebastian,Carmona,312.0
LIMPIEZA,La Plata,OnLine,2019,11,Diana,Peláez,312.0
VARIOS,Palermo 1,OnLine,2019,11,Jorge,Zea,312.0
VARIOS,Palermo 1,OnLine,2019,11,Luis,Melano,312.0
LIMPIEZA,Mendoza2,OnLine,2019,11,Natalia,Arango,312.0
LIMPIEZA,Mendoza2,Presencial,2019,11,Camila,Hoyos,312.0
INFORMATICA,Cabildo,Telefónica,2019,11,Jeronimo,Burgos,305.36
INFORMATICA,Cabildo,Telefónica,2019,11,Mariana,Diaz,305.36
LIMPIEZA,Flores,Telefónica,2019,11,Adriana,Hoyos,279.0
LIMPIEZA,Flores,Presencial,2019,11,Catalina,Osorio,279.0
GRABACION,Moron,Telefónica,2019,11,Brenda,Aguirre,270.0
GRABACION,Moron,Telefónica,2019,11,Lucero,Diaz,270.0
INFORMATICA,La Plata,OnLine,2019,11,Juliana,Ospina,258.28
VARIOS,Cerro de las Rosas,OnLine,2019,11,Evelyn,Palacio,246.0
VARIOS,Cerro de las Rosas,OnLine,2019,11,Victoria,Marquez,246.0
VARIOS,La Plata,Presencial,2019,11,Leonardo,Uribe,246.0
VARIOS,La Plata,Presencial,2019,11,Juliana,Ospina,246.0
VARIOS,Cerro de las Rosas,OnLine,2019,11,Hilda,Betancurt,246.0
VARIOS,Caseros,OnLine,2019,11,Daniela,Franco,245.0
VARIOS,Caseros,Telefónica,2019,11,Eliana,Ramirez,245.0
VARIOS,Córdoba Quiroz,OnLine,2019,11,Carlos,Jimenez,228.0
VARIOS,Corrientes,Telefónica,2019,11,Maritza,Muñoz,226.0
VARIOS,Corrientes,Telefónica,2019,11,Jessica,Marquez,226.0
VARIOS,Corrientes,Telefónica,2019,11,Manuela,Casadiegos,226.0
VARIOS,Velez,Presencial,2019,11,David,Gracía,224.0
VARIOS,Alberdi,OnLine,2019,11,Guillermo,Peláez,216.0
VARIOS,Mendoza2,Presencial,2019,11,Susana,Suarez,214.0
IMPRESIÓN,Alberdi,OnLine,2019,11,Eliana,Sanchez,199.0
VARIOS,Castelar,OnLine,2019,11,Paula,Palacio,199.0
VARIOS,Castelar,Presencial,2019,11,Sofia,Marulanda,199.0
LIMPIEZA,Cerro de las Rosas,OnLine,2019,11,Isabella,Medina,158.0
LIMPIEZA,La Plata,Telefónica,2019,11,Juliana,Ospina,156.0
VARIOS,Palermo 1,Telefónica,2019,11,Santiago,Jaramillo,156.0
GRABACION,Moron,OnLine,2019,11,Alberto,Peláez,135.0
VARIOS,Cerro de las Rosas,Telefónica,2019,11,Pablo,Molina,123.0
VARIOS,La Plata,Presencial,2019,11,Diana,Peláez,123.0
VARIOS,Velez,OnLine,2019,11,José,Suarez,112.0
VARIOS,Velez,Presencial,2019,11,Luis,Hoyos,112.0
VARIOS,Velez,OnLine,2019,11,Tomas,Arias,112.0
VARIOS,Alberdi,Telefónica,2019,11,Estefania,Muñoz,26.0
ESTUCHERIA,San Isidro,OnLine,2019,11,Alberto,Lopez,9.0
IMPRESIÓN,Palermo 1,Presencial,2019,11,Santiago,Jaramillo,
ESTUCHERIA,Flores,Presencial,2019,11,Cathy,Higuita,
INFORMATICA,Cabildo,OnLine,2019,11,Antonio,Merizalde,
IMPRESIÓN,Caseros,OnLine,2019,11,Jose,Carmona,
GRABACION,Lanus,Presencial,2019,11,Gustavo,Cortes,
LIMPIEZA,Flores,Presencial,2019,11,Mariana,Gomez,
AUDIO,Rosario1,OnLine,2019,11,Natalia,Arango,
GABINETES,Moron,OnLine,2019,11,Daniel,Ospina,
ESTUCHERIA,Moron,Presencial,2019,11,Brenda,Aguirre,
INFORMATICA,Rosario2,OnLine,2019,11,Carmen,Arango,
IMPRESIÓN,Flores,Presencial,2019,11,Catalina,Osorio,
ESTUCHERIA,Velez,Presencial,2019,11,Antonio,Zerra,
AUDIO,Rosario1,OnLine,2019,11,Tomas,Guerrero,
ESTUCHERIA,Lanus,Telefónica,2019,11,Marisa,Villegas,
ESTUCHERIA,Moron,OnLine,2019,11,Brenda,Aguirre,
INFORMATICA,Alberdi,Presencial,2019,11,Estefania,Muñoz,
GRABACION,Caballito,Telefónica,2019,11,Gonzalo,Betancur,
AUDIO,MDQ1,OnLine,2019,10,Mauricio,Jaramillo,706640.0
INFORMATICA,Deposito,OnLine,2019,10,Jose,Cano,328548.0
AUDIO,Palermo 1,OnLine,2019,10,Santiago,Jaramillo,288278.76
ESTUCHERIA,Avellaneda,OnLine,2019,10,Simón,Lemus,235767.0
INFORMATICA,Palermo 2,Presencial,2019,10,Amalia,Vergara,174878.0
ESTUCHERIA,Flores,Telefónica,2019,10,Catalina,Osorio,151200.0
ESTUCHERIA,Córdoba Quiroz,Telefónica,2019,10,Lina,Mendez,150600.0
IMPRESIÓN,Corrientes,OnLine,2019,10,Miguel,Sanchez,137230.0
IMPRESIÓN,Palermo 2,Telefónica,2019,10,Julian,Duque,104014.0
IMPRESIÓN,Cabildo,Telefónica,2019,10,David,Lemus,103000.0
IMPRESIÓN,Cabildo,Telefónica,2019,10,Estefania,Villegas,103000.0
ESTUCHERIA,Cabildo,OnLine,2019,10,Virginia,Saldarriaga,100400.0
ESTUCHERIA,Cabildo,OnLine,2019,10,Federico,Arroyave,100400.0
INFORMATICA,Rosario2,Presencial,2019,10,Luisa,Marulanda,95964.0
INFORMATICA,Rosario2,Presencial,2019,10,Daniel,Granda,95964.0
INFORMATICA,Rosario1,Presencial,2019,10,Evelyn,Palacio,54131.0
INFORMATICA,Rosario1,Presencial,2019,10,Victoria,Marquez,54131.0
"",Mendoza2,Telefónica,2019,10,Catalina,Dominguez,35600.0
ESTUCHERIA,Caballito,OnLine,2019,10,Gonzalo,Betancur,27620.0
BASES,Caseros,OnLine,2019,10,Daniela,Franco,22600.0
ESTUCHERIA,Córdoba Quiroz,OnLine,2019,10,Amalia,Castro,20708.0
IMPRESIÓN,Caseros,OnLine,2019,10,David,Lemus,17100.0
IMPRESIÓN,Caseros,OnLine,2019,10,Estefania,Villegas,17100.0
ESTUCHERIA,San Justo,OnLine,2019,10,Barbara,Henao,16529.0
ESTUCHERIA,Lanus,OnLine,2019,10,Andrés,Fernandez,14136.0
ESTUCHERIA,Mendoza2,Presencial,2019,10,Catalina,Aristizabal,14036.0
ESTUCHERIA,Lanus,Telefónica,2019,10,Samuel,Franco,13887.0
GRABACION,San Isidro,OnLine,2019,10,Elena,Mota,13189.84
ESTUCHERIA,Lanus,OnLine,2019,10,Marisa,Villegas,12693.0
INFORMATICA,Rosario1,OnLine,2019,10,Luis,Sierra,12609.74
IMPRESIÓN,Lanus,Telefónica,2019,10,Karina,Berrio,12420.0
INFORMATICA,Córdoba Centro,Telefónica,2019,10,Jessica,Peláez,11507.54
ESTUCHERIA,Caballito,OnLine,2019,10,Raquel,Medina,11172.0
ESTUCHERIA,Avellaneda,OnLine,2019,10,Carlos,Restrepo,11062.0
ESTUCHERIA,Avellaneda,OnLine,2019,10,Santiago,Idarraga,11062.0
ESTUCHERIA,San Justo,OnLine,2019,10,Leonardo,Vasquez,11058.0
ESTUCHERIA,San Justo,OnLine,2019,10,Manuel,Toro,11031.0
ESTUCHERIA,San Justo,OnLine,2019,10,Elisa,Mota,10996.0
ESTUCHERIA,Palermo 2,Telefónica,2019,10,Julian,Duque,10647.0
INFORMATICA,San Justo,Presencial,2019,10,Juliana,Castrillón,10457.039999999999
INFORMATICA,San Justo,OnLine,2019,10,Elisa,Mota,10457.039999999999
IMPRESIÓN,Córdoba Quiroz,OnLine,2019,10,Juan,Rodas,10300.0
IMPRESIÓN,Córdoba Quiroz,OnLine,2019,10,Julieta,Rico,10300.0
INFORMATICA,Mendoza2,Telefónica,2019,10,Tomas,Guerrero,10121.76
INFORMATICA,Mendoza2,Telefónica,2019,10,Natalia,Arango,10121.76
INFORMATICA,Córdoba Centro,OnLine,2019,10,Oscar,Jaramillo,10121.76
ESTUCHERIA,Córdoba Quiroz,Telefónica,2019,10,Carlos,Jimenez,9978.0
AUDIO,MDQ2,OnLine,2019,10,Camila,Girando,9908.14
ESTUCHERIA,Caballito,OnLine,2019,10,Hilda,Rodriguez,9800.0
ESTUCHERIA,Caballito,OnLine,2019,10,Pablo,Rojas,9798.0
ESTUCHERIA,Mendoza1,Presencial,2019,10,Juliana,Toro,9630.0
INFORMATICA,Rosario1,Telefónica,2019,10,Tomas,Guerrero,9618.18
INFORMATICA,Rosario1,Telefónica,2019,10,Natalia,Arango,9618.18
INFORMATICA,MDQ1,OnLine,2019,10,Elisa,Perez,9618.18
ESTUCHERIA,Mendoza2,OnLine,2019,10,Camila,Hoyos,9214.0
ESTUCHERIA,Palermo 2,OnLine,2019,10,Luisa,Granda,9199.0
ESTUCHERIA,Bariloche,OnLine,2019,10,Jacobo,Higuita,9129.0
ESTUCHERIA,Lanus,Telefónica,2019,10,Gustavo,Cortes,8913.0
ESTUCHERIA,MDQ2,OnLine,2019,10,Gabriel,Rodríguez,8601.0
AUDIO,Córdoba Centro,Presencial,2019,10,Julian,Lema,8539.74
ESTUCHERIA,Avellaneda,Telefónica,2019,10,Monica,Santana,8367.0
ESTUCHERIA,San Isidro,Presencial,2019,10,Elena,Mota,8367.0
ESTUCHERIA,San Justo,Telefónica,2019,10,Juliana,Castrillón,8282.0
ESTUCHERIA,San Justo,Telefónica,2019,10,Leonardo,Vasquez,8282.0
ESTUCHERIA,Rosario2,Presencial,2019,10,Carmen,Arango,8150.0
ESTUCHERIA,San Isidro,Presencial,2019,10,Oscar,Posada,8037.0
ESTUCHERIA,San Isidro,OnLine,2019,10,Elena,Mota,8037.0
ESTUCHERIA,San Isidro,OnLine,2019,10,Alberto,Lopez,8037.0
ESTUCHERIA,Rosario2,OnLine,2019,10,Hernán,Salamanca,7695.0
ESTUCHERIA,Castelar,Presencial,2019,10,Paula,Palacio,7677.0
ESTUCHERIA,Castelar,OnLine,2019,10,Jesus,Bermudez,7677.0
INFORMATICA,Córdoba Centro,Presencial,2019,10,Miguel,Duque,7531.26
ESTUCHERIA,Alberdi,Telefónica,2019,10,Guillermo,Peláez,7512.0
ESTUCHERIA,San Justo,Telefónica,2019,10,Stepania,Zapata,7372.0
ESTUCHERIA,Vicente Lopez,OnLine,2019,10,Alejandra,Gomez,7368.0
ESTUCHERIA,Vicente Lopez,Presencial,2019,10,Sofia,Cano,7368.0
ESTUCHERIA,Rosario1,OnLine,2019,10,Tomas,Guerrero,7098.0
ESTUCHERIA,Rosario1,OnLine,2019,10,Natalia,Arango,7098.0
INFORMATICA,San Justo,OnLine,2019,10,Barbara,Henao,6971.36
ESTUCHERIA,Rosario2,OnLine,2019,10,Carmen,Arango,6916.0
ESTUCHERIA,San Isidro,OnLine,2019,10,Daniel,Castrillón,6861.0
INFORMATICA,Córdoba Centro,Telefónica,2019,10,Miguel,Ramirez,6747.84
INFORMATICA,Palermo 2,OnLine,2019,10,Julian,Duque,6747.84
INFORMATICA,Córdoba Centro,Telefónica,2019,10,Samuel,Sanchez,6747.84
ESTUCHERIA,Mendoza1,OnLine,2019,10,Elisa,Vasquez,6426.0
ESTUCHERIA,Mendoza1,Telefónica,2019,10,Alicia,Castrillón,6420.0
INFORMATICA,MDQ1,OnLine,2019,10,Mauricio,Jaramillo,6412.12
INFORMATICA,Bariloche,OnLine,2019,10,Jacobo,Higuita,6318.18
INFORMATICA,Bariloche,Telefónica,2019,10,Mariana,Ruiz,6318.18
ESTUCHERIA,Lanus,OnLine,2019,10,Julian,Burgos,5942.0
GABINETES,Córdoba Centro,Presencial,2019,10,Miguel,Duque,5847.6
ESTUCHERIA,MDQ2,OnLine,2019,10,Camila,Girando,5734.0
AUDIO,MDQ2,OnLine,2019,10,Gabriel,Rodríguez,5693.16
AUDIO,Palermo 1,Telefónica,2019,10,Jorge,Zea,5693.16
AUDIO,Palermo 1,OnLine,2019,10,Oscar,Cifuentes,5693.16
AUDIO,Córdoba Centro,OnLine,2019,10,Miguel,Duque,5693.16
AUDIO,Palermo 1,Telefónica,2019,10,Luis,Melano,5693.16
AUDIO,Palermo 1,OnLine,2019,10,Sebastian,Carmona,5693.16
ESTUCHERIA,Córdoba Quiroz,OnLine,2019,10,Raquel,Uribe,5648.0
ESTUCHERIA,Córdoba Quiroz,OnLine,2019,10,Dinora,Henao,5648.0
ESTUCHERIA,Córdoba Quiroz,OnLine,2019,10,Carolina,Muñoz,5648.0
ESTUCHERIA,Córdoba Quiroz,Presencial,2019,10,Melisa,Gomez,5648.0
GRABACION,Almagro,Telefónica,2019,10,Julieth,Osorio,5635.84
INFORMATICA,MDQ2,OnLine,2019,10,Camila,Girando,5605.6
ESTUCHERIA,Avellaneda,OnLine,2019,10,Lina,Merizalde,5578.0
ESTUCHERIA,San Isidro,OnLine,2019,10,Sebastian,Perez,5578.0
ESTUCHERIA,Caballito,OnLine,2019,10,Victoria,Hincapie,5524.0
AUDIO,Rosario2,OnLine,2019,10,Carmen,Arango,5431.14
INFORMATICA,Palermo 1,OnLine,2019,10,Santiago,Jaramillo,5401.4400000000005
ESTUCHERIA,Rosario1,OnLine,2019,10,José,Vallejo,5367.0
ESTUCHERIA,Rosario1,Presencial,2019,10,Sara,Palacio,5367.0
ESTUCHERIA,Rosario2,OnLine,2019,10,Jesus,Casadiegos,5358.0
ESTUCHERIA,Rosario2,OnLine,2019,10,Daniel,Granda,5358.0
ESTUCHERIA,Rosario2,Telefónica,2019,10,Sofia,Acevedo,5358.0
ESTUCHERIA,Rosario2,OnLine,2019,10,Alejandra,Bermudez,5358.0
ESTUCHERIA,Rosario2,OnLine,2019,10,Luisa,Marulanda,5358.0
INFORMATICA,Córdoba Centro,OnLine,2019,10,Andrés,Vergara,5353.26
ESTUCHERIA,Castelar,OnLine,2019,10,Ana Maria,Rodríguez,5295.0
ESTUCHERIA,Castelar,Presencial,2019,10,Sara,Vallejo,5295.0
ESTUCHERIA,Lanus,OnLine,2019,10,Gustavo,Cortes,5183.0
ESTUCHERIA,Córdoba Quiroz,OnLine,2019,10,Simón,Osorio,5083.0
INFORMATICA,Deposito,Telefónica,2019,10,Camilo,Jimenez,4928.22
ESTUCHERIA,Vicente Lopez,OnLine,2019,10,Ana Maria,Rodas,4912.0
ESTUCHERIA,Mendoza2,Presencial,2019,10,Susana,Suarez,4912.0
INFORMATICA,Vicente Lopez,OnLine,2019,10,Lisa,Bustos,4792.26
INFORMATICA,Vicente Lopez,Telefónica,2019,10,Sofia,Cano,4792.26
ESTUCHERIA,Rosario1,OnLine,2019,10,Sara,Palacio,4732.0
